Variable,Value,Year,Date,DOY
Tmin,21.9571,1986,19861122,326
Tmin,24.1889,1986,19861127,331
Tmin,22.4827,1986,19861202,336
Tmin,10.0314,1986,19861207,341
Tmin,13.1179,1986,19861212,346
Tmin,10.6843,1986,19861217,351
Tmin,14.3163,1986,19861222,356
Tmin,10.4945,1986,19861227,361
Tmin,18.2121,1987,19870101,1
Tmin,6.1339,1987,19870106,6
Tmin,5.1737,1987,19870111,11
Tmin,-2.1905,1987,19870116,16
Tmin,8.3223,1987,19870121,21
Tmin,23.6267,1987,19870126,26
Tmin,24.5979,1987,19870131,31
Tmin,24.0321,1987,19870205,36
Tmin,30.2043,1987,19870210,41
Tmin,22.2071,1987,19870215,46
Tmin,18.3486,1987,19870220,51
Tmin,15.0349,1987,19870225,56
Tmin,32.3248,1987,19870302,61
Tmin,32.6324,1987,19870307,66
Tmin,29.4928,1987,19870312,71
Tmin,24.6243,1987,19870317,76
Tmin,26.8637,1987,19870322,81
Tmin,18.8078,1987,19870327,86
Tmin,29.4012,1987,19870401,91
Tmin,29.3303,1987,19870406,96
Tmin,27.6344,1987,19870411,101
Tmin,32.0433,1987,19870416,106
Tmin,38.7784,1987,19870421,111
Tmin,47.0001,1987,19870426,116
Tmin,35.9014,1987,19870501,121
Tmin,48.4337,1987,19870506,126
Tmin,48.5115,1987,19870511,131
Tmin,41.9452,1987,19870516,136
Tmin,38.2147,1987,19870521,141
Tmin,39.9939,1987,19870526,146
Tmin,37.582,1987,19870531,151
Tmin,51.4939,1987,19870605,156
Tmin,52.3483,1987,19870610,161
Tmin,46.2783,1987,19870615,166
Tmin,45.2107,1987,19870620,171
Tmin,53.4973,1987,19870625,176
Tmin,55.3218,1987,19870630,181
Tmin,51.3565,1987,19870705,186
Tmin,47.6241,1987,19870710,191
Tmin,52.0467,1987,19870715,196
Tmin,46.6647,1987,19870720,201
Tmin,58.7813,1987,19870725,206
Tmin,51.9373,1987,19870730,211
Tmin,50.4713,1987,19870804,216
Tmin,50.169,1987,19870809,221
Tmin,41.3836,1987,19870814,226
Tmin,53.2321,1987,19870819,231
Tmin,46.6353,1987,19870824,236
Tmin,50.8528,1987,19870829,241
Tmin,40.6041,1987,19870903,246
Tmin,42.2002,1987,19870908,251
Tmin,39.311,1987,19870913,256
Tmin,39.317,1987,19870918,261
Tmin,42.1743,1987,19870923,266
Tmin,38.5632,1987,19870928,271
Tmin,40.1526,1987,19871003,276
Tmin,34.2008,1987,19871008,281
Tmin,28.768,1987,19871013,286
Tmin,25.4986,1987,19871018,291
Tmin,29.3731,1987,19871023,296
Tmin,34.6405,1987,19871028,301
Tmin,36.8092,1987,19871102,306
Tmin,32.2044,1987,19871107,311
Tmin,25.6215,1987,19871112,316
Tmin,19.0432,1987,19871117,321
Tmin,20.4873,1987,19871122,326
Tmin,16.6803,1987,19871127,331
Tmin,33.1802,1987,19871202,336
Tmin,23.8558,1987,19871207,341
Tmin,10.1187,1987,19871212,346
Tmin,13.73,1987,19871217,351
Tmin,7.1641,1987,19871222,356
Tmin,7.833,1987,19871227,361
Tmin,2.3538,1988,19880101,1
Tmin,16.5686,1988,19880106,6
Tmin,18.3209,1988,19880111,11
Tmin,7.7719,1988,19880116,16
Tmin,7.2702,1988,19880121,21
Tmin,19.6209,1988,19880126,26
Tmin,12.7,1988,19880131,31
Tmin,14.0286,1988,19880205,36
Tmin,24.7457,1988,19880210,41
Tmin,23.5988,1988,19880215,46
Tmin,18.7359,1988,19880220,51
Tmin,23.5831,1988,19880225,56
Tmin,26.797,1988,19880301,61
Tmin,21.9301,1988,19880306,66
Tmin,20.1922,1988,19880311,71
Tmin,25.984,1988,19880316,76
Tmin,28.3204,1988,19880321,81
Tmin,21.1125,1988,19880326,86
Tmin,26.9086,1988,19880331,91
Tmin,27.1267,1988,19880405,96
Tmin,36.3281,1988,19880410,101
Tmin,41.3201,1988,19880415,106
Tmin,33.3951,1988,19880420,111
Tmin,32.3054,1988,19880425,116
Tmin,26.3191,1988,19880430,121
Tmin,35.8243,1988,19880505,126
Tmin,41.2176,1988,19880510,131
Tmin,37.7789,1988,19880515,136
Tmin,41.8905,1988,19880520,141
Tmin,46.5938,1988,19880525,146
Tmin,38.3234,1988,19880530,151
Tmin,46.3669,1988,19880604,156
Tmin,42.6776,1988,19880609,161
Tmin,50.9711,1988,19880614,166
Tmin,60.6085,1988,19880619,171
Tmin,61.173,1988,19880624,176
Tmin,49.6495,1988,19880629,181
Tmin,52.0912,1988,19880704,186
Tmin,55.589,1988,19880709,191
Tmin,55.6585,1988,19880714,196
Tmin,54.7555,1988,19880719,201
Tmin,58.9668,1988,19880724,206
Tmin,55.1354,1988,19880729,211
Tmin,48.8348,1988,19880803,216
Tmin,50.9727,1988,19880808,221
Tmin,48.2535,1988,19880813,226
Tmin,48.451,1988,19880818,231
Tmin,51.3036,1988,19880823,236
Tmin,50.2345,1988,19880828,241
Tmin,52.4909,1988,19880902,246
Tmin,43.7323,1988,19880907,251
Tmin,38.4559,1988,19880912,256
Tmin,32.9452,1988,19880917,261
Tmin,40.115,1988,19880922,266
Tmin,36.9294,1988,19880927,271
Tmin,46.0191,1988,19881002,276
Tmin,40.3109,1988,19881007,281
Tmin,38.0755,1988,19881012,286
Tmin,35.1772,1988,19881017,291
Tmin,33.3576,1988,19881022,296
Tmin,32.6067,1988,19881027,301
Tmin,35.592,1988,19881101,306
Tmin,30.1363,1988,19881106,311
Tmin,25.8845,1988,19881111,316
Tmin,22.0194,1988,19881116,321
Tmin,25.1625,1988,19881121,326
Tmin,15.8951,1988,19881126,331
Tmin,15.5407,1988,19881201,336
Tmin,17.726,1988,19881206,341
Tmin,17.2198,1988,19881211,346
Tmin,11.5923,1988,19881216,351
Tmin,17.2144,1988,19881221,356
Tmin,2.1814,1988,19881226,361
Tmin,14.835,1988,19881231,366
Tmin,9.5763,1989,19890101,1
Tmin,5.7197,1989,19890106,6
Tmin,5.7401,1989,19890111,11
Tmin,14.5606,1989,19890116,16
Tmin,8.9548,1989,19890121,21
Tmin,5.5129,1989,19890126,26
Tmin,8.9415,1989,19890131,31
Tmin,-9.7412,1989,19890205,36
Tmin,10.9427,1989,19890210,41
Tmin,13.4026,1989,19890215,46
Tmin,22.1799,1989,19890220,51
Tmin,22.6136,1989,19890225,56
Tmin,19.294,1989,19890302,61
Tmin,36.2315,1989,19890307,66
Tmin,25.8343,1989,19890312,71
Tmin,26.629,1989,19890317,76
Tmin,33.9349,1989,19890322,81
Tmin,29.2147,1989,19890327,86
Tmin,27.2627,1989,19890401,91
Tmin,32.8296,1989,19890406,96
Tmin,36.5637,1989,19890411,101
Tmin,41.2236,1989,19890416,106
Tmin,38.5772,1989,19890421,111
Tmin,29.0246,1989,19890426,116
Tmin,37.2218,1989,19890501,121
Tmin,49.5613,1989,19890506,126
Tmin,37.4248,1989,19890511,131
Tmin,32.9033,1989,19890516,136
Tmin,37.0244,1989,19890521,141
Tmin,36.9737,1989,19890526,146
Tmin,40.6908,1989,19890531,151
Tmin,47.6584,1989,19890605,156
Tmin,48.9757,1989,19890610,161
Tmin,50.299,1989,19890615,166
Tmin,36.6225,1989,19890620,171
Tmin,49.0817,1989,19890625,176
Tmin,50.9424,1989,19890630,181
Tmin,56.3904,1989,19890705,186
Tmin,52.3932,1989,19890710,191
Tmin,50.8602,1989,19890715,196
Tmin,60.1297,1989,19890720,201
Tmin,59.2085,1989,19890725,206
Tmin,54.8255,1989,19890730,211
Tmin,52.4653,1989,19890804,216
Tmin,54.98,1989,19890809,221
Tmin,52.8609,1989,19890814,226
Tmin,49.7519,1989,19890819,231
Tmin,40.4421,1989,19890824,236
Tmin,45.7102,1989,19890829,241
Tmin,41.9588,1989,19890903,246
Tmin,37.4195,1989,19890908,251
Tmin,42.5311,1989,19890913,256
Tmin,39.2991,1989,19890918,261
Tmin,46.8865,1989,19890923,266
Tmin,43.2942,1989,19890928,271
Tmin,32.4454,1989,19891003,276
Tmin,37.4425,1989,19891008,281
Tmin,33.2908,1989,19891013,286
Tmin,34.4093,1989,19891018,291
Tmin,31.9737,1989,19891023,296
Tmin,17.5513,1989,19891028,301
Tmin,24.3412,1989,19891102,306
Tmin,29.7788,1989,19891107,311
Tmin,25.6228,1989,19891112,316
Tmin,26.0442,1989,19891117,321
Tmin,24.8062,1989,19891122,326
Tmin,13.1145,1989,19891127,331
Tmin,21.4068,1989,19891202,336
Tmin,20.1875,1989,19891207,341
Tmin,16.1169,1989,19891212,346
Tmin,13.8683,1989,19891217,351
Tmin,12.6248,1989,19891222,356
Tmin,12.5143,1989,19891227,361
Tmin,11.6886,1990,19900101,1
Tmin,24.5378,1990,19900106,6
Tmin,29.2968,1990,19900111,11
Tmin,17.4214,1990,19900116,16
Tmin,15.2,1990,19900121,21
Tmin,20.5648,1990,19900126,26
Tmin,18.8118,1990,19900131,31
Tmin,17.216,1990,19900205,36
Tmin,17.5086,1990,19900210,41
Tmin,9.8459,1990,19900215,46
Tmin,19.7254,1990,19900220,51
Tmin,19.6947,1990,19900225,56
Tmin,26.5049,1990,19900302,61
Tmin,27.1127,1990,19900307,66
Tmin,21.0774,1990,19900312,71
Tmin,31.7624,1990,19900317,76
Tmin,27.2165,1990,19900322,81
Tmin,31.3844,1990,19900327,86
Tmin,37.3366,1990,19900401,91
Tmin,31.7191,1990,19900406,96
Tmin,37.1314,1990,19900411,101
Tmin,40.6871,1990,19900416,106
Tmin,37.4899,1990,19900421,111
Tmin,26.2846,1990,19900426,116
Tmin,33.106,1990,19900501,121
Tmin,33.041,1990,19900506,126
Tmin,36.4339,1990,19900511,131
Tmin,37.4613,1990,19900516,136
Tmin,40.7427,1990,19900521,141
Tmin,42.495,1990,19900526,146
Tmin,38.2108,1990,19900531,151
Tmin,42.5174,1990,19900605,156
Tmin,40.9187,1990,19900610,161
Tmin,43.0117,1990,19900615,166
Tmin,50.5629,1990,19900620,171
Tmin,55.859,1990,19900625,176
Tmin,54.029,1990,19900630,181
Tmin,52.6988,1990,19900705,186
Tmin,56.1768,1990,19900710,191
Tmin,55.9285,1990,19900715,196
Tmin,52.8306,1990,19900720,201
Tmin,48.3412,1990,19900725,206
Tmin,48.9937,1990,19900730,211
Tmin,54.9947,1990,19900804,216
Tmin,56.0049,1990,19900809,221
Tmin,51.6156,1990,19900814,226
Tmin,43.2333,1990,19900819,231
Tmin,46.7809,1990,19900824,236
Tmin,49.5537,1990,19900829,241
Tmin,53.48,1990,19900903,246
Tmin,53.6866,1990,19900908,251
Tmin,46.6224,1990,19900913,256
Tmin,42.4523,1990,19900918,261
Tmin,44.7593,1990,19900923,266
Tmin,43.0511,1990,19900928,271
Tmin,32.6597,1990,19901003,276
Tmin,25.743,1990,19901008,281
Tmin,31.2137,1990,19901013,286
Tmin,26.818,1990,19901018,291
Tmin,34.477,1990,19901023,296
Tmin,35.8362,1990,19901028,301
Tmin,20.9368,1990,19901102,306
Tmin,25.0902,1990,19901107,311
Tmin,28.5315,1990,19901112,316
Tmin,27.4392,1990,19901117,321
Tmin,24.4512,1990,19901122,326
Tmin,15.4223,1990,19901127,331
Tmin,14.408,1990,19901202,336
Tmin,17.7343,1990,19901207,341
Tmin,5.8624,1990,19901212,346
Tmin,1.6793,1990,19901217,351
Tmin,-17.2689,1990,19901222,356
Tmin,-6.2877,1990,19901227,361
Tmin,-0.1419,1991,19910101,1
Tmin,6.079,1991,19910106,6
Tmin,21.3039,1991,19910111,11
Tmin,16.8451,1991,19910116,16
Tmin,9.7079,1991,19910121,21
Tmin,8.2277,1991,19910126,26
Tmin,16.2564,1991,19910131,31
Tmin,23.7126,1991,19910205,36
Tmin,25.2482,1991,19910210,41
Tmin,26.3056,1991,19910215,46
Tmin,28.0798,1991,19910220,51
Tmin,26.8677,1991,19910225,56
Tmin,26.5339,1991,19910302,61
Tmin,22.5343,1991,19910307,66
Tmin,23.9897,1991,19910312,71
Tmin,29.1818,1991,19910317,76
Tmin,28.3814,1991,19910322,81
Tmin,24.9369,1991,19910327,86
Tmin,36.1972,1991,19910401,91
Tmin,27.7323,1991,19910406,96
Tmin,26.6473,1991,19910411,101
Tmin,30.9227,1991,19910416,106
Tmin,36.3474,1991,19910421,111
Tmin,27.6813,1991,19910426,116
Tmin,33.627,1991,19910501,121
Tmin,36.5469,1991,19910506,126
Tmin,35.3729,1991,19910511,131
Tmin,39.5014,1991,19910516,136
Tmin,45.6472,1991,19910521,141
Tmin,37.9509,1991,19910526,146
Tmin,42.3389,1991,19910531,151
Tmin,42.5327,1991,19910605,156
Tmin,47.2722,1991,19910610,161
Tmin,43.4047,1991,19910615,166
Tmin,47.7942,1991,19910620,171
Tmin,46.3529,1991,19910625,176
Tmin,46.6827,1991,19910630,181
Tmin,54.8089,1991,19910705,186
Tmin,53.0406,1991,19910710,191
Tmin,53.3013,1991,19910715,196
Tmin,55.2116,1991,19910720,201
Tmin,52.8211,1991,19910725,206
Tmin,53.664,1991,19910730,211
Tmin,52.3151,1991,19910804,216
Tmin,54.8424,1991,19910809,221
Tmin,53.7327,1991,19910814,226
Tmin,56.5135,1991,19910819,231
Tmin,56.6517,1991,19910824,236
Tmin,52.3762,1991,19910829,241
Tmin,51.9136,1991,19910903,246
Tmin,44.001,1991,19910908,251
Tmin,37.1484,1991,19910913,256
Tmin,38.486,1991,19910918,261
Tmin,41.5419,1991,19910923,266
Tmin,44.2174,1991,19910928,271
Tmin,33.8671,1991,19911003,276
Tmin,41.7257,1991,19911008,281
Tmin,38.7837,1991,19911013,286
Tmin,31.1463,1991,19911018,291
Tmin,23.3284,1991,19911023,296
Tmin,15.7821,1991,19911028,301
Tmin,16.079,1991,19911102,306
Tmin,30.3062,1991,19911107,311
Tmin,27.8635,1991,19911112,316
Tmin,26.5104,1991,19911117,321
Tmin,22.4794,1991,19911122,326
Tmin,15.1052,1991,19911127,331
Tmin,18.0817,1991,19911202,336
Tmin,20.3629,1991,19911207,341
Tmin,15.9661,1991,19911212,346
Tmin,16.808,1991,19911217,351
Tmin,12.8107,1991,19911222,356
Tmin,17.9013,1991,19911227,361
Tmin,14.1681,1992,19920101,1
Tmin,14.7017,1992,19920106,6
Tmin,10.378,1992,19920111,11
Tmin,9.4764,1992,19920116,16
Tmin,14.0645,1992,19920121,21
Tmin,23.2587,1992,19920126,26
Tmin,22.7097,1992,19920131,31
Tmin,23.1069,1992,19920205,36
Tmin,26.1836,1992,19920210,41
Tmin,25.2402,1992,19920215,46
Tmin,27.649,1992,19920220,51
Tmin,29.6262,1992,19920225,56
Tmin,32.2538,1992,19920301,61
Tmin,26.6166,1992,19920306,66
Tmin,31.6989,1992,19920311,71
Tmin,28.4148,1992,19920316,76
Tmin,26.6342,1992,19920321,81
Tmin,31.0676,1992,19920326,86
Tmin,35.1185,1992,19920331,91
Tmin,30.0577,1992,19920405,96
Tmin,40.026,1992,19920410,101
Tmin,34.2831,1992,19920415,106
Tmin,29.4846,1992,19920420,111
Tmin,41.7659,1992,19920425,116
Tmin,38.6334,1992,19920430,121
Tmin,46.9346,1992,19920505,126
Tmin,37.519,1992,19920510,131
Tmin,44.9844,1992,19920515,136
Tmin,42.5454,1992,19920520,141
Tmin,44.9997,1992,19920525,146
Tmin,43.5898,1992,19920530,151
Tmin,43.4972,1992,19920604,156
Tmin,49.2308,1992,19920609,161
Tmin,37.8581,1992,19920614,166
Tmin,54.9085,1992,19920619,171
Tmin,54.7452,1992,19920624,176
Tmin,45.6607,1992,19920629,181
Tmin,51.0503,1992,19920704,186
Tmin,48.2541,1992,19920709,191
Tmin,52.0264,1992,19920714,196
Tmin,53.1388,1992,19920719,201
Tmin,51.7345,1992,19920724,206
Tmin,55.4983,1992,19920729,211
Tmin,55.8843,1992,19920803,216
Tmin,54.2406,1992,19920808,221
Tmin,60.0094,1992,19920813,226
Tmin,55.6735,1992,19920818,231
Tmin,33.9972,1992,19920823,236
Tmin,46.9113,1992,19920828,241
Tmin,45.864,1992,19920902,246
Tmin,39.9699,1992,19920907,251
Tmin,40.6092,1992,19920912,256
Tmin,41.2854,1992,19920917,261
Tmin,40.2345,1992,19920922,266
Tmin,43.9783,1992,19920927,271
Tmin,38.9727,1992,19921002,276
Tmin,32.3872,1992,19921007,281
Tmin,32.2625,1992,19921012,286
Tmin,37.01,1992,19921017,291
Tmin,37.2111,1992,19921022,296
Tmin,35.5114,1992,19921027,301
Tmin,26.4229,1992,19921101,306
Tmin,24.28,1992,19921106,311
Tmin,23.1573,1992,19921111,316
Tmin,24.2379,1992,19921116,321
Tmin,11.1813,1992,19921121,326
Tmin,6.7364,1992,19921126,331
Tmin,5.8323,1992,19921201,336
Tmin,13.4777,1992,19921206,341
Tmin,15.4198,1992,19921211,346
Tmin,6.6264,1992,19921216,351
Tmin,16.535,1992,19921221,356
Tmin,18.668,1992,19921226,361
Tmin,14.6767,1992,19921231,366
Tmin,7.537,1993,19930101,1
Tmin,5.9949,1993,19930106,6
Tmin,6.3308,1993,19930111,11
Tmin,11.9137,1993,19930116,16
Tmin,14.2548,1993,19930121,21
Tmin,6.7135,1993,19930126,26
Tmin,5.7828,1993,19930131,31
Tmin,13.0106,1993,19930205,36
Tmin,17.9775,1993,19930210,41
Tmin,10.6745,1993,19930215,46
Tmin,15.1511,1993,19930220,51
Tmin,5.6785,1993,19930225,56
Tmin,17.0306,1993,19930302,61
Tmin,20.4962,1993,19930307,66
Tmin,22.4661,1993,19930312,71
Tmin,32.525,1993,19930317,76
Tmin,34.7549,1993,19930322,81
Tmin,34.3267,1993,19930327,86
Tmin,32.5893,1993,19930401,91
Tmin,30.1229,1993,19930406,96
Tmin,27.2904,1993,19930411,101
Tmin,31.0527,1993,19930416,106
Tmin,35.1034,1993,19930421,111
Tmin,32.6071,1993,19930426,116
Tmin,33.6928,1993,19930501,121
Tmin,31.9235,1993,19930506,126
Tmin,47.1245,1993,19930511,131
Tmin,49.1748,1993,19930516,136
Tmin,44.0452,1993,19930521,141
Tmin,47.3004,1993,19930526,146
Tmin,42.357,1993,19930531,151
Tmin,38.4332,1993,19930605,156
Tmin,39.9986,1993,19930610,161
Tmin,46.7387,1993,19930615,166
Tmin,45.6058,1993,19930620,171
Tmin,48.7422,1993,19930625,176
Tmin,42.5719,1993,19930630,181
Tmin,40.714,1993,19930705,186
Tmin,44.9518,1993,19930710,191
Tmin,46.448,1993,19930715,196
Tmin,48.0657,1993,19930720,201
Tmin,49.1272,1993,19930725,206
Tmin,48.4528,1993,19930730,211
Tmin,52.0868,1993,19930804,216
Tmin,52.5356,1993,19930809,221
Tmin,46.8726,1993,19930814,226
Tmin,50.4181,1993,19930819,231
Tmin,42.9354,1993,19930824,236
Tmin,40.4853,1993,19930829,241
Tmin,49.1441,1993,19930903,246
Tmin,44.992,1993,19930908,251
Tmin,35.1914,1993,19930913,256
Tmin,35.1247,1993,19930918,261
Tmin,35.5697,1993,19930923,266
Tmin,42.0225,1993,19930928,271
Tmin,44.614,1993,19931003,276
Tmin,31.7982,1993,19931008,281
Tmin,34.6392,1993,19931013,286
Tmin,29.2942,1993,19931018,291
Tmin,29.0053,1993,19931023,296
Tmin,24.4601,1993,19931028,301
Tmin,21.404,1993,19931102,306
Tmin,19.6157,1993,19931107,311
Tmin,17.7717,1993,19931112,316
Tmin,14.5319,1993,19931117,321
Tmin,4.9289,1993,19931122,326
Tmin,13.2828,1993,19931127,331
Tmin,18.8992,1993,19931202,336
Tmin,26.3405,1993,19931207,341
Tmin,17.2981,1993,19931212,346
Tmin,15.3771,1993,19931217,351
Tmin,8.624,1993,19931222,356
Tmin,15.4365,1993,19931227,361
Tmin,25.1446,1994,19940101,1
Tmin,22.2172,1994,19940106,6
Tmin,22.5603,1994,19940111,11
Tmin,17.5296,1994,19940116,16
Tmin,23.2173,1994,19940121,21
Tmin,22.5379,1994,19940126,26
Tmin,10.3205,1994,19940131,31
Tmin,14.5339,1994,19940205,36
Tmin,13.3576,1994,19940210,41
Tmin,22.3495,1994,19940215,46
Tmin,18.4128,1994,19940220,51
Tmin,27.3247,1994,19940225,56
Tmin,30.5667,1994,19940302,61
Tmin,25.4062,1994,19940307,66
Tmin,30.7275,1994,19940312,71
Tmin,26.7615,1994,19940317,76
Tmin,21.7594,1994,19940322,81
Tmin,24.707,1994,19940327,86
Tmin,28.5284,1994,19940401,91
Tmin,26.4128,1994,19940406,96
Tmin,30.1489,1994,19940411,101
Tmin,45.3492,1994,19940416,106
Tmin,40.5299,1994,19940421,111
Tmin,29.0126,1994,19940426,116
Tmin,38.2691,1994,19940501,121
Tmin,44.0847,1994,19940506,126
Tmin,44.7502,1994,19940511,131
Tmin,37.9663,1994,19940516,136
Tmin,42.2481,1994,19940521,141
Tmin,45.023,1994,19940526,146
Tmin,44.6096,1994,19940531,151
Tmin,39.8658,1994,19940605,156
Tmin,46.9553,1994,19940610,161
Tmin,38.5595,1994,19940615,166
Tmin,54.8728,1994,19940620,171
Tmin,51.4886,1994,19940625,176
Tmin,47.922,1994,19940630,181
Tmin,44.6576,1994,19940705,186
Tmin,49.3275,1994,19940710,191
Tmin,53.2319,1994,19940715,196
Tmin,54.1134,1994,19940720,201
Tmin,59.6924,1994,19940725,206
Tmin,56.8357,1994,19940730,211
Tmin,55.2631,1994,19940804,216
Tmin,55.6468,1994,19940809,221
Tmin,53.0369,1994,19940814,226
Tmin,51.5956,1994,19940819,231
Tmin,50.1307,1994,19940824,236
Tmin,46.1384,1994,19940829,241
Tmin,45.4632,1994,19940903,246
Tmin,43.5091,1994,19940908,251
Tmin,39.5169,1994,19940913,256
Tmin,42.6728,1994,19940918,261
Tmin,45.2649,1994,19940923,266
Tmin,39.004,1994,19940928,271
Tmin,33.932,1994,19941003,276
Tmin,37.8731,1994,19941008,281
Tmin,33.8137,1994,19941013,286
Tmin,33.1168,1994,19941018,291
Tmin,33.5081,1994,19941023,296
Tmin,26.387,1994,19941028,301
Tmin,20.8192,1994,19941102,306
Tmin,29.3233,1994,19941107,311
Tmin,20.6168,1994,19941112,316
Tmin,12.1693,1994,19941117,321
Tmin,13.3571,1994,19941122,326
Tmin,16.5277,1994,19941127,331
Tmin,24.0817,1994,19941202,336
Tmin,7.8834,1994,19941207,341
Tmin,11.6445,1994,19941212,346
Tmin,18.6634,1994,19941217,351
Tmin,22.1662,1994,19941222,356
Tmin,17.8973,1994,19941227,361
Tmin,6.9586,1995,19950101,1
Tmin,26.3762,1995,19950106,6
Tmin,29.767,1995,19950111,11
Tmin,22.615,1995,19950116,16
Tmin,18.9649,1995,19950121,21
Tmin,23.4008,1995,19950126,26
Tmin,26.239,1995,19950131,31
Tmin,26.2828,1995,19950205,36
Tmin,17.1939,1995,19950210,41
Tmin,20.0877,1995,19950215,46
Tmin,29.691,1995,19950220,51
Tmin,27.4824,1995,19950225,56
Tmin,24.1678,1995,19950302,61
Tmin,29.1467,1995,19950307,66
Tmin,32.3149,1995,19950312,71
Tmin,32.3515,1995,19950317,76
Tmin,23.1781,1995,19950322,81
Tmin,22.0389,1995,19950327,86
Tmin,32.0993,1995,19950401,91
Tmin,29.6151,1995,19950406,96
Tmin,29.0262,1995,19950411,101
Tmin,28.3023,1995,19950416,106
Tmin,31.6262,1995,19950421,111
Tmin,34.3492,1995,19950426,116
Tmin,35.0284,1995,19950501,121
Tmin,37.7306,1995,19950506,126
Tmin,36.2583,1995,19950511,131
Tmin,39.3207,1995,19950516,136
Tmin,41.9821,1995,19950521,141
Tmin,40.1674,1995,19950526,146
Tmin,44.3209,1995,19950531,151
Tmin,34.3019,1995,19950605,156
Tmin,48.9352,1995,19950610,161
Tmin,46.189,1995,19950615,166
Tmin,40.2047,1995,19950620,171
Tmin,49.714,1995,19950625,176
Tmin,43.4749,1995,19950630,181
Tmin,52.0555,1995,19950705,186
Tmin,50.8097,1995,19950710,191
Tmin,49.8966,1995,19950715,196
Tmin,52.0716,1995,19950720,201
Tmin,54.444,1995,19950725,206
Tmin,47.3214,1995,19950730,211
Tmin,52.53,1995,19950804,216
Tmin,45.9049,1995,19950809,221
Tmin,47.1527,1995,19950814,226
Tmin,50.9311,1995,19950819,231
Tmin,52.7154,1995,19950824,236
Tmin,50.7809,1995,19950829,241
Tmin,51.8196,1995,19950903,246
Tmin,40.9712,1995,19950908,251
Tmin,49.888,1995,19950913,256
Tmin,33.1025,1995,19950918,261
Tmin,31.9597,1995,19950923,266
Tmin,33.8103,1995,19950928,271
Tmin,32.1686,1995,19951003,276
Tmin,36.0328,1995,19951008,281
Tmin,32.1794,1995,19951013,286
Tmin,26.6625,1995,19951018,291
Tmin,25.9633,1995,19951023,296
Tmin,27.7587,1995,19951028,301
Tmin,21.7148,1995,19951102,306
Tmin,29.0732,1995,19951107,311
Tmin,34.8803,1995,19951112,316
Tmin,31.9257,1995,19951117,321
Tmin,32.6458,1995,19951122,326
Tmin,31.7437,1995,19951127,331
Tmin,27.9872,1995,19951202,336
Tmin,26.4431,1995,19951207,341
Tmin,27.6564,1995,19951212,346
Tmin,13.3905,1995,19951217,351
Tmin,10.056,1995,19951222,356
Tmin,15.5474,1995,19951227,361
Tmin,20.2585,1996,19960101,1
Tmin,23.0885,1996,19960106,6
Tmin,19.5764,1996,19960111,11
Tmin,16.5217,1996,19960116,16
Tmin,13.5592,1996,19960121,21
Tmin,12.6616,1996,19960126,26
Tmin,-6.6967,1996,19960131,31
Tmin,29.2946,1996,19960205,36
Tmin,20.2461,1996,19960210,41
Tmin,26.6451,1996,19960215,46
Tmin,27.1387,1996,19960220,51
Tmin,13.7278,1996,19960225,56
Tmin,23.1611,1996,19960301,61
Tmin,25.0204,1996,19960306,66
Tmin,32.7096,1996,19960311,71
Tmin,28.8102,1996,19960316,76
Tmin,27.7599,1996,19960321,81
Tmin,24.1439,1996,19960326,86
Tmin,30.9278,1996,19960331,91
Tmin,39.0407,1996,19960405,96
Tmin,31.7497,1996,19960410,101
Tmin,29.7768,1996,19960415,106
Tmin,30.8233,1996,19960420,111
Tmin,28.3934,1996,19960425,116
Tmin,34.3913,1996,19960430,121
Tmin,37.4471,1996,19960505,126
Tmin,44.6578,1996,19960510,131
Tmin,42.302,1996,19960515,136
Tmin,34.185,1996,19960520,141
Tmin,39.3738,1996,19960525,146
Tmin,40.217,1996,19960530,151
Tmin,46.7694,1996,19960604,156
Tmin,49.4833,1996,19960609,161
Tmin,50.375,1996,19960614,166
Tmin,39.1338,1996,19960619,171
Tmin,45.6666,1996,19960624,176
Tmin,50.1673,1996,19960629,181
Tmin,51.5246,1996,19960704,186
Tmin,52.4027,1996,19960709,191
Tmin,53.9135,1996,19960714,196
Tmin,47.5304,1996,19960719,201
Tmin,56.0745,1996,19960724,206
Tmin,53.4131,1996,19960729,211
Tmin,39.5012,1996,19960803,216
Tmin,52.5357,1996,19960808,221
Tmin,55.2576,1996,19960813,226
Tmin,44.8658,1996,19960818,231
Tmin,49.8666,1996,19960823,236
Tmin,48.2132,1996,19960828,241
Tmin,42.3763,1996,19960902,246
Tmin,47.004,1996,19960907,251
Tmin,43.2865,1996,19960912,256
Tmin,33.9771,1996,19960917,261
Tmin,31.0075,1996,19960922,266
Tmin,41.0572,1996,19960927,271
Tmin,46.355,1996,19961002,276
Tmin,44.848,1996,19961007,281
Tmin,35.3275,1996,19961012,286
Tmin,16.7844,1996,19961017,291
Tmin,21.8695,1996,19961022,296
Tmin,21.8805,1996,19961027,301
Tmin,27.8631,1996,19961101,306
Tmin,23.9902,1996,19961106,311
Tmin,28.5415,1996,19961111,316
Tmin,28.9807,1996,19961116,321
Tmin,29.7593,1996,19961121,326
Tmin,16.9285,1996,19961126,331
Tmin,15.292,1996,19961201,336
Tmin,27.3411,1996,19961206,341
Tmin,22.7165,1996,19961211,346
Tmin,7.3143,1996,19961216,351
Tmin,21.7161,1996,19961221,356
